text	label
3. 밑간한 쇠고기에 부침가루를 묻혀 탁탁 털어낸 후, 풀어 놓은 달걀물을 입혀주세요.	O O O O O CV_INGREDIENT O CV_SEASONING CV_SEASONING O O O O O O O O O O O CV_SEASONING CV_SEASONING O O O O O
4. 달군 팬에 약간의 기름을 두르고, 쇠고기를 올려 달걀이 익을 정도로만 살짝 익힌 후 뒤집어주세요. 영양부추 고명을 올려 다시 한 번 살짝 뒤집어 익힌 후 꺼내주세요.	O O O O O O O O CV_SEASONING O O O O CV_INGREDIENT O O CV_INGREDIENT O O O O O O O O O O O O O CV_SEASONING CV_SEASONING CV_SEASONING CV_SEASONING O O O O O O O O O O O O O
5. 샐러드용으로 준비한 영양부추와 양파는 먹기직전에 와사비간장 드레싱을 부어 육전과 곁들여주세요.	O O O O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT O O O O CV_INGREDIENT O CV_SEASONING CV_SEASONING CV_SEASONING CV_SEASONING CV_SEASONING CV_SEASONING CV_SEASONING O O O CV_INGREDIENT O O O O O O
3. 1. 양파와 당근은 곱게 다지고, 두부는 칼등으로 으깬 후 면보에 감싸 물기를 짜주세요. 고명으로 사용할 홍고추는 얇게 송송 썰어주세요.	O O O O CV_INGREDIENT O CV_INGREDIENT O O O O O O CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O
2. 볼에 갈은 돼지고기와 나머지 손질한 속재료를 넣어 한 덩어리가 되도록 반죽을 만들어주세요.	O O O O O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O CV_INGREDIENT O O O O O O
3. 고기반죽을 적당한 크기로 떼어 동그랗게 빚은 후 1cm두께로 납작하게 만들어주세요.	O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O O O O O O
1. 김치와 두부, 양파를 한 입 크기로 먹기 좋게 썰고 대파와 홍고추, 청양고추는 어슷하게 썰어주세요. 볼에 양념 재료를 넣고 섞어 양념장을 만들어주세요.	O O CV_INGREDIENT O CV_INGREDIENT O CV_INGREDIENT O O O O O O O O O O O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O CV_SEASONING O O O O O O O CV_SEASONING O O O O O O
3. 달군 팬에 기름을 넣고 물기를 제거한 두부를 넣어 앞뒤로 구워 준비해주세요.	O O O O O O CV_SEASONING O O O CV_STATE CV_STATE CV_STATE CV_STATE CV_INGREDIENT O O O O O O O O O O O O
5. 돼지고기가 익으면 남은 양념장과 멸치 다시마 육수를 넣어 끓이고 국물이 자작해지면 구운 두부와 대파, 홍고추, 청양고추를 넣고 양념이 골고루 베이도록 끓여주세요.	O O CV_INGREDIENT CV_INGREDIENT O O O O O O CV_SEASONING CV_SEASONING O CV_SEASONING CV_SEASONING CV_SEASONING O O O O O O O O O O O O CV_INGREDIENT O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O
6. 마지막에 참기름과 통깨를 뿌려 마무리해주세요.	O O O O CV_SEASONING O CV_SEASONING CV_SEASONING O O O O O O O
2. 양파, 당근은 채 썰고 대파는 길이 7~8cm, 두께 0.5cm 크기로 채 썰어주세요.	O O CV_INGREDIENT O CV_INGREDIENT O O O O CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O
3. 배는 껍질을 벗기고 믹서에 곱게 간 뒤 소고기에 넣어주세요.	O O CV_INGREDIENT O O O O O O O O O O O O CV_INGREDIENT O O O O O O
4. 진간장, 국간장을 넣고 골고루 섞어주세요.	O O CV_SEASONING CV_SEASONING CV_SEASONING O CV_SEASONING CV_SEASONING CV_SEASONING O O O O O O O O O
7. 볶은 불고기 위에 채 썬 대파를 올려서 맛있게 즐겨보세요!	O O CV_STATE CV_STATE CV_INGREDIENT O O CV_STATE CV_STATE CV_INGREDIENT O O O O O O O O O
1. 나물은 꽉 짜서 물기를 제거해 주세요. 고추 장아찌는 길게 채를 썰어 주세요.	O O CV_INGREDIENT O O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O
2. 달걀에 소금을 약간 넣은 후 얇게 부쳐내고, 한 김 식혀 채를 썰어주세요.	O O CV_INGREDIENT O CV_SEASONING O O O O O O O O O O O O O O O O O O O O O O
3. 볼에 밥과 밥 양념 재료를 넣고 섞어주세요.	O O O O CV_INGREDIENT O O O O O O O O O O O O
4. 김발에 김을 올리고 밥을 고루 편 후, 나물과 고추 장아찌, 달걀 지단을 올려 김밥을 말아주세요.	O O CV_INGREDIENT O O O O O O CV_INGREDIENT O O O O O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O CV_INGREDIENT O O O O O O
5. 김밥을 먹기 좋게 썰어 접시에 담아 통깨를 뿌린 후 맛있게 즐겨주세요.	O O CV_INGREDIENT O O O O O O O O O O O CV_SEASONING CV_SEASONING O O O O O O O O O
1. 닭가슴살, 새우살은 한 입 크기로 썰고, 부추, 대파, 청·홍고추는 작게 썰어 준비해 주세요.	O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O O O CV_INGREDIENT O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O
2. 닭가슴살과 새우살은 블렌더나 핸드믹서로 곱게 갈아주세요.	O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O
3. 2에 부추, 대파, 마늘, 청·홍고추, 간장을 넣고 골고루 섞어 반죽해 주세요.	O O O O CV_INGREDIENT O CV_INGREDIENT O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O CV_SEASONING O O O O O O O O O O O
4. 깻잎의 양쪽 면에 밀가루를 가볍게 묻힌 뒤 털어주시고, 3의 반죽을 8개로 나누어서 깻잎 사이에 채워 넣어주세요. 	O O CV_INGREDIENT O O O CV_SEASONING O O O O O O O O O O O CV_INGREDIENT O O O O O O O CV_INGREDIENT O O O O O O O O
5. 달걀에 소금을 약간 넣고 잘 풀어준 뒤, 속을 채운 깻잎에 달걀물을 골고루 입혀주세요. 	O O CV_INGREDIENT O CV_SEASONING CV_STATE O O O O O O O O CV_STATE O CV_STATE CV_INGREDIENT CV_SEASONING CV_SEASONING O O O O O O
7. 완성된 깻잎전을 접시에 예쁘게 담아주세요.	O O O O CV_INGREDIENT O O O O O O O O O
전은 기름을 넉넉히 두르고 부쳐야 풍미가 살아난답니다.	O O CV_SEASONING O O O O O O O O O O O O O
1. 애호박은 2cm 두께로 길게 채 썰고, 새우젓은 칼로 잘게 다져 썰어주세요. 슬라이스 된 키조개 관자는 흐르는 물에 잘 씻어 물기를 제거해둡니다.	O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O CV_SEASONING CV_SEASONING O O O O O O O O O O O CV_STATE CV_STATE CV_STATE CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O
3. 채 썬 애호박은 포도씨유를 두르고 다진 새우젓과 함께 볶아요.	O O CV_STATE CV_STATE CV_INGREDIENT CV_INGREDIENT O CV_SEASONING CV_SEASONING CV_SEASONING O O O CV_STATE CV_SEASONING CV_SEASONING O O O O O O
4. 관자는 버터를 두른 팬에 앞뒤로 살짝 구워주세요.	O O O O O CV_SEASONING O O O O O O O O O O O O
6. 근사한 애호박 관자 솥밥이 완성이에요.	O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O
2. 양파와 파프리카는 한입크기로 크기로 썰고, 파슬리는 잘게 다져주세요. 	O O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O CV_SEASONING CV_SEASONING O O O O O O O
3. 볼에 양념 재료를 넣고 섞어주세요.	O O O O O O O O O O O O O O
5. 접시에 소시지야채볶음을 담고, 통깨와 다진 파슬리를 뿌려 마무리해주세요.	O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O CV_SEASONING CV_SEASONING O CV_STATE CV_SEASONING CV_SEASONING O O O O O O O
2. 볼에 소스 재료를 넣고 섞어주세요.	O O O O O O O O O O O O O O
3. 적양배추와 오이는 가늘게 채를 썰어주세요.	O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT O O O O O O O O O O
4. 그릇에 밥을 담고 해초, 적양배추, 오이를 둘러 담아주세요.	O O O O CV_INGREDIENT O O O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT O O O O O O O
5. 날치알을 올린 후 소스와 참기름을 뿌려 맛있게 즐겨주세요.	O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O CV_SEASONING O CV_SEASONING O O O O O O O O
1. 불린 찹쌀과 통마늘을 준비해 주세요.	O O CV_STATE CV_SEASONING O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O
2. 팬에 포도씨유를 두르고 통마늘을 골고루 익혀주세요.	O O O O CV_SEASONING CV_SEASONING CV_SEASONING O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O
4. 블렌더나 핸드믹서를 사용하여 곱게 갈아주고 소금으로 간을 맞춰 완성해 주세요.	O O O O O O O O O O O O O O O O CV_SEASONING O O O O O O O O O
2. 단호박과 무는 도톰하게 썰고, 양파는 굵게 채를 썰어주세요. 대파와 붉은고추, 청양고추는 어슷하게 썰고 볼에 양념장 재료를 넣고 섞어주세요.	O O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT O O O O O O O O CV_INGREDIENT O O O O O O O O O O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O
6. 맛있게 졸여진 고등어무조림으로 푸짐한 한상을 완성해보세요. 	O O O O O O O O O O O O O O O O O O O
2. 홍고추와 청양고추는 먹기 좋게 썰고 마늘은 편으로 썰어주세요. 레몬은 깨끗이 씻어 링으로 슬라이스 해 주세요.	O O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O O CV_INGREDIENT O O O O O O O O CV_INGREDIENT O O O O O O O O O O O O
4. 꽃게는 조리용 솔로 비벼 깨끗이 씻은 후 물기를 제거하고 보관 용기에 꽃게의 배가 위로 오도록 담아주세요.	O O CV_INGREDIENT O O O O O O O O O O O O O O O O O O CV_INGREDIENT O O O O O O O O O O
5. 보관 용기에 마늘과 레몬, 홍고추, 청양고추를 넣은 후 차게 식은 간장양념 물을 부어주세요.	O O O O O CV_INGREDIENT O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O CV_STATE O CV_STATE CV_STATE CV_STATE O CV_SEASONING CV_SEASONING CV_SEASONING CV_SEASONING O O O O O O
7. 맛있게 즐겨주세요.	O O O O O O O O
2. 무는 나박하게 3*4cm 크기로 썰고 표고버섯은 1cm 두께로 슬라이스해주세요.	O O CV_INGREDIENT O O O O O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O
대파는 4cm 길이로 썰어주세요.	CV_INGREDIENT O O O O O O O O O O O
생강은 껍질을 벗겨주세요.	CV_INGREDIENT O O O O O O O
6. 맛있게 즐겨주세요.	O O O O O O O O
2. 양념장 재료들을 모두 섞어주세요.	O O O O O O O O O O O O O
3. 무는 먹기 좋게 채를 썰고, 자투리 무는 강판에 갈아 즙을 내주세요.	O O CV_INGREDIENT O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O
표고버섯은 밑동을 뗀 후 먹기 좋은 크기로 자르고, 느타리 버섯은 적당한 크기로 찢어주세요.	CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O
7. 완성된 무굴버섯밥에 양념장을 곁들여 맛있게 즐겨주세요.	O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O CV_SEASONING CV_SEASONING O O O O O O O O
1. 돼지갈비는 뼈에 붙어있는 살을 저며 넓게 펴고 살부분에 칼집을 넣어주세요.	O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O O O O O
2. 믹서기에 양념재료의 양파, 배, 마늘, 대파(흰부분), 물을 넣어 갈고 볼에 나머지 양념 재료를 넣고 섞어 양념장을 만들어주세요.	O O O O O CV_SEASONING O O CV_INGREDIENT O CV_INGREDIENT O CV_INGREDIENT O CV_INGREDIENT O O O O O CV_SEASONING O O O O O O O O O O O O O O O O CV_SEASONING O O O O O O
4. 달군 팬에 돼지갈비를 얹고 앞뒤로 노릇하게 구워주세요.	O O O O O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O
5. 접시에 구워낸 돼지갈비를 한입 크기로 썰어 담고 통깨를 뿌려주세요.	O O O O CV_STATE CV_STATE CV_INGREDIENT CV_INGREDIENT O O O O O O O O O CV_SEASONING CV_SEASONING O O O O O
1. 깨끗이 씻은 감자는 껍질을 벗긴 후 한입크기로 썰어주세요. 마늘은 편으로 썰고, 실파는 송송 썰어주세요..명란젓은 껍질 가운데에 칼집을 내어 알만 따로 발라내주세요.	O O O O O CV_INGREDIENT O O O O O O O O O O O O O O O O CV_INGREDIENT O O O O O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O
2. 달군 팬에 오일을 두른 후 마늘과 감자가 노릇해질  때까지 볶아주세요.	O O O O O O CV_SEASONING O O O CV_INGREDIENT O CV_INGREDIENT O O O O O O O O O O O O
3. 명란을 넣어 볶다가 소금으로 간을 맞춰주세요. 마지막에 참기름을 뿌려 가볍게 볶아주세요.	O O CV_INGREDIENT CV_INGREDIENT O O O O O CV_SEASONING O O O O O O O O O CV_SEASONING O O O O O O O O O
4. 실파를 뿌려 맛있게 즐겨주세요.	O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O
2. 김을 적당한 크기로 자른 후 비닐봉지에 넣어 김을 비벼서 잘게 만들어주세요.	O O CV_INGREDIENT O O O O O O O O O O O O O O CV_INGREDIENT O O O O O O O O O O O
3. 쪽파와 홍고추는 송송 썰고, 양념 재료는 모두 섞어주세요.	O O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O
4. 볼에 김과 쪽파, 홍고추, 섞어 둔 양념장을 넣어 김이 뭉치지 않게 무쳐주세요. 통깨를 뿌려 완성해주세요.	O O O O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O CV_STATE CV_STATE CV_STATE CV_SEASONING CV_SEASONING O O O CV_INGREDIENT O O O O O O O O O CV_SEASONING CV_SEASONING O O O O O O O
5. 맛있게 즐겨주세요.	O O O O O O O O
1. 해감한 꼬막은 깨끗이 비벼 씻은 후 끓는물에 청주를 넣어 온도를 떨어뜨린 다음 꼬막을 넣고 한쪽 방향으로 저어주면서 삶다가 입이 벌어지기 시작하면 체로 건져 살만 발라주세요.	O O CV_STATE CV_STATE CV_STATE CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O CV_SEASONING O O O O O O O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2. 시금치는 다듬어 먹기좋게 자르고 씻은 후 소금을 넣은 끓는물에 살짝 데쳐 찬물에 헹궈 물기을 빼주세요. 대파는 반갈라 5센치 길이로 자르고 홍고추는 씨를 빼고 채를 썰어주세요. 	O O CV_INGREDIENT O O O O O O O O O O O O CV_SEASONING O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O
2. 볼에 가루반죽 재료를 넣어 섞은 후, 밑간한 닭고기를 넣어 가루를 꾹꾹 눌러 묻혀주세요.	O O O O CV_SEASONING O O O O O O O O O O O O O CV_INGREDIENT O O O O O O O O O O O O
(닭고기를 두 번 튀겨내면 더욱 바삭한 맛을 살릴 수 있어요)	O CV_INGREDIENT O O O O O O O O O O O O O O O O O O
4. 새로 달군 냄비에 소스 재료를 넣고, 소스가 바글바글 끓으면 닭튀김을 넣어 버무린 후 땅콩을 뿌려주세요.	O O O O O O O CV_SEASONING O O O O O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O CV_INGREDIENT O O O O O
5. 접시에 닭강정을 담아 즐겨주세요.	O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O O
1. 무는 한입 크기로 나박하게 썰고 양배추는 겉잎을 떼어내고 무와 비슷한 크기로 썰어주세요. 쪽파는 4cm 길이로 잘라주세요.	O O CV_INGREDIENT O O O O O O O O O O O CV_INGREDIENT O O O O O O O CV_INGREDIENT O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O
3. 홍고추는 반을 갈라 씨를 빼주세요. 나머지 양념 재료도 적당한 크기로 잘라 함께 믹서에 갈아주세요.	O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O O O O O O
4. 국물 재료를 잘 섞은 후 STEP3를 망에 넣고 즙만 짜서 넣어주세요.	O O CV_SEASONING CV_SEASONING O O O O O O O O O O O O O O O O O O O O O O O
5. 절인 무와 양배추는 체에 밭쳐 물기를 빼주세요.	O O CV_STATE CV_STATE CV_INGREDIENT O CV_INGREDIENT O O O O O O O O O O O
1. 늙은 호박은 껍질을 제거하고 채칼로 채를 썰어주세요.	O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O
3. 달군 팬에 넉넉하게 기름을 두르고 반죽을 한 국자 떠서 올려 동그랗게 모양을 잡아 앞 뒤로 노릇하게 전을 부쳐주세요.	O O O O O O O O O CV_SEASONING O O O CV_SEASONING O O O O O O O O O O O O O O O O O O O O O O O O O
4. 접시에 늙은 호박전을 담고 초간장 재료를 섞어 초간장을 곁들여 맛있게 즐겨주세요.	O O O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O CV_SEASONING CV_SEASONING CV_SEASONING O O O O O O O O O O O O O O O
1. 표고버섯은 밑동 부분을 제거한 후 0.5cm두께로 슬라이스해주세요. 양파와 당근은 채썰고, 청양고추는 어슷썰어주세요.	O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O CV_INGREDIENT O CV_INGREDIENT O O O O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O
3. 버섯볶음에 양념재료와 청양고추를 넣어 살짝 볶아주세요. 불을 끄고 참기름을 둘러주세요. 	O O CV_INGREDIENT CV_INGREDIENT CV_INGREDIENT O O O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O CV_SEASONING O O O O O
4. 접시에 보기 좋게 담은 후 통깨를 뿌려 마무리해주세요.	O O O O O O O O O O CV_SEASONING CV_SEASONING O O O O O O O
2. 청양고추와 홍고추는 송송 썰고, 레몬은 얇게 슬라이스해주세요. 	O O CV_INGREDIENT CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O CV_INGREDIENT O O O O O O O O O
다림 간장 재료의 사과와 양파, 대파, 청양고추는 큼직하게 썰어주세요.	O O O O O CV_INGREDIENT O CV_INGREDIENT O CV_INGREDIENT O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O
4. 새우를 보관 용기에 담고 송송 썰은 고추와 레몬 슬라이스를 올려 준 후 식힌 다림 간장을 체에 걸러 부어주세요.	O O CV_INGREDIENT O O O O O O O O O O CV_INGREDIENT O CV_INGREDIENT O O O O O O O O CV_SEASONING CV_SEASONING CV_SEASONING O O O O O O O O O
6. 새우장을 머리와 껍질을 벗기고 먹기 좋은 크기로 잘라 맛있게 즐겨주세요.	O O CV_INGREDIENT CV_INGREDIENT O O O O O O O O O O O O O O O O O O O
5. 볼에 양념간장 재료와 부추를 넣고 섞어 양념장을 만든 후 콩나물밥에 곁들여주세요.	O O O O CV_SEASONING O CV_SEASONING O O CV_INGREDIENT O O O O O O O O O O CV_INGREDIENT CV_INGREDIENT O O O O O
1. 가지는 길게 반으로 자른 후 먹기 좋은 크기로 썰어주세요. 마늘은 편으로 썰고, 쪽파는 썰어주세요.	O O CV_INGREDIENT O O O O O O O O O O O O O O O O O O CV_INGREDIENT O O O O O O CV_INGREDIENT CV_INGREDIENT O O O O O O
(가지 껍질을 필러로 듬성듬성 벗겨주면 더 부드러운 식감으로 즐기실 수 있어요)	O O O O O O O O O O O O O O O O O O O O O O O O
2. 쇠고기는 핏물을 제거한 후 볼에 쇠고기와 고기 간장 양념 재료를 넣고 조물조물 버무려 밑간을 해주세요. 볼에 양념장 재료를 넣어 섞어주세요.	O O CV_INGREDIENT O O O O O O O O O CV_INGREDIENT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
